# OrderedDict([('code', u'639598'), ('alder (opsjonalt)', u'20'), (u'kj\xf8nn', 'kvinne'), ('date', u'2018_mar_16_1413'), ('expName', 'StroopMW'), ('frameRate', 60.006938399618122)])
subj,trial,time,color,condition,correct,response,RT
639598,333,719.050343659,red,congruent,correct,d,0.539806063018
639598,334,721.07029757,yellow,incongruent,correct,k,0.487917871818
639598,335,723.090408068,yellow,incongruent,correct,k,0.499766826768
639598,336,725.111647526,yellow,congruent,correct,k,0.462783375879
639598,337,727.132185544,blue,neutral,incorrect,k,0.570237196698
639598,338,729.152524735,yellow,incongruent,correct,k,0.46966507961
639598,339,731.172554593,red,incongruent,correct,d,0.577773406818
639598,340,733.193316611,red,neutral,correct,d,0.62086074843
639598,341,735.214125135,red,neutral,correct,d,0.392076206052
639598,342,737.234780486,red,neutral,correct,d,0.403675561094
639598,343,739.257941223,yellow,congruent,correct,k,0.636519835083
639598,344,741.277813215,blue,congruent,correct,j,0.584690523865
639598,345,743.297799126,blue,congruent,correct,j,0.548431552663
639598,346,745.31965853,yellow,congruent,correct,k,0.542631448472
639598,347,747.340005828,green,incongruent,correct,f,1.066413625
639598,348,749.361366032,green,incongruent,correct,f,0.468805773307
639598,349,751.38266821,yellow,congruent,correct,k,0.495487361921
639598,350,753.404275028,red,congruent,correct,d,0.633871942875
639598,351,755.429026377,yellow,incongruent,correct,k,0.929436616774
639598,352,757.449641621,green,neutral,correct,f,0.588577882205
639598,353,759.471141772,red,incongruent,correct,d,0.583084551217
639598,354,761.493109976,red,congruent,correct,d,0.43304813523
639598,355,763.514566607,yellow,incongruent,correct,k,0.571873889334
639598,356,765.536504518,yellow,incongruent,correct,k,0.549622378829
639598,357,767.556478909,green,incongruent,correct,f,0.881632050507
639598,358,769.580639752,green,congruent,correct,f,0.441478211636
639598,359,771.602563583,blue,incongruent,correct,j,0.595586732547
639598,360,773.623398987,red,neutral,correct,d,0.574712074791
639598,361,775.647627244,yellow,incongruent,correct,k,0.502642558873
639598,362,777.622316961,green,probe,-1,1,-1
639598,363,779.934293361,red,neutral,correct,d,0.568174264248
639598,364,781.955610472,red,congruent,correct,d,0.562869946509
639598,365,783.979532382,yellow,incongruent,correct,k,0.618633976046
639598,366,786.0002816,blue,neutral,incorrect,d,0.438139119731
639598,367,788.021663137,green,incongruent,correct,f,0.864637071085
639598,368,790.043586115,yellow,congruent,correct,k,0.602537982915
639598,369,792.065023546,blue,incongruent,correct,j,0.677286111029
639598,370,794.085469404,green,neutral,correct,f,0.640688793304
639598,371,796.106094888,blue,neutral,correct,j,1.08404305748
639598,372,798.127473012,green,incongruent,correct,f,0.742889069697
639598,373,800.153510335,red,incongruent,correct,d,0.620696481841
639598,374,802.174069259,blue,neutral,correct,j,0.584298844034
639598,375,804.19462477,red,neutral,correct,d,0.515540260036
639598,376,806.215520335,blue,neutral,correct,j,0.462655375937
639598,377,808.236831472,yellow,incongruent,correct,k,0.42543384515
639598,378,810.25730421,blue,neutral,correct,j,0.75683765042
639598,379,812.280959453,yellow,incongruent,correct,k,0.477284063025
639598,380,814.302747177,yellow,congruent,correct,k,0.455443859013
639598,381,816.324418848,yellow,congruent,correct,k,0.354081128928
639598,382,818.345841772,blue,incongruent,incorrect,f,0.492295469958
639598,383,820.365543097,blue,congruent,correct,j,0.440946158531
639598,384,822.385977009,red,neutral,correct,d,0.532187506265
639598,385,824.407441746,red,congruent,correct,d,0.494697602262
639598,386,826.429314803,blue,incongruent,correct,j,0.489176537951
639598,387,828.434881521,red,probe,-1,0,-1
639598,388,830.747492801,red,incongruent,correct,d,1.48291520729
639598,389,832.768099512,blue,neutral,incorrect,k,0.630247411093
639598,390,834.791948035,green,congruent,correct,f,1.11820325624
639598,391,836.812358907,blue,neutral,correct,j,0.409747025173
639598,392,838.833082951,blue,neutral,correct,j,0.517172686006
639598,393,840.854478142,yellow,congruent,correct,k,0.463777935453
639598,394,842.878698718,yellow,incongruent,correct,k,0.47177750538
